Date,Open,High,Low,Close,Adj Close,Volume
8/5/2020,112.440002,113.717499,111.662498,112.8675,112.658974,24992400
8/6/2020,113.497498,113.580002,111.787498,113.355003,113.145576,24431600
8/7/2020,113.125,115.047501,110.375,111.995003,111.788078,34251600
8/10/2020,113.342499,114.082497,108.565002,111.650002,111.443718,42779600
8/11/2020,110.737503,111.3675,107.957497,108.5,108.299538,35451200
8/12/2020,109.907501,114.669998,109.582497,114.402496,114.191132,46441200
8/13/2020,115.459999,117.217499,113.557503,114.43,114.21859,37446000
8/14/2020,115.300003,117.047501,114.404999,115.639999,115.426346,36643600
8/17/2020,118.512497,124.097504,118.172501,123.370003,123.142067,62130000
8/18/2020,124.5,124.959999,120.862503,122.607498,122.380966,50344800
8/19/2020,122.964996,123.150002,120.980003,121.385002,121.160728,62262400
8/20/2020,119.75,123.75,118.787498,121.410004,121.185692,92138800
8/21/2020,122.017502,128.087494,121.952499,126.834999,126.600662,99986800
8/24/2020,128.837494,129.125,125.074997,127.202499,126.967476,49056400
8/25/2020,126.307503,127.612503,125.737503,127.5,127.264427,28907600
8/26/2020,127.9925,128.684998,126.777496,127.730003,127.494019,32124400
8/27/2020,127.815002,128.5,125.665001,126.282501,126.049187,31760400
8/28/2020,126.75,131.479996,126.425003,131.477493,131.234589,53716000
8/31/2020,131.827499,135.75,130.377502,133.744995,133.497879,50084000
9/1/2020,134.800003,139.9375,134.365005,138.210007,137.995941,51131600
9/2/2020,147.037506,147.267502,139,143.464996,143.242783,87401200
9/3/2020,138.287506,138.845001,128.787506,130.154999,129.953415,94512800
9/4/2020,127.837502,131.75,117.047501,126.224998,126.02948,146368400
9/8/2020,117.345001,125.5,117.042503,119.129997,118.94548,79572800
9/9/2020,124,128.092499,122.317497,127.150002,126.953064,73620000
9/10/2020,129.892502,130.652496,121.669998,123.1175,122.926804,69868400
9/11/2020,124.855003,126.525002,118.957497,121.644997,121.456581,63692800
9/14/2020,130.809998,133.149994,126.3125,128.722504,128.523117,120174400
9/15/2020,132.800003,132.987503,128.277496,129.910004,129.708771,72755600
9/16/2020,129.572495,130.927505,125.137497,125.144997,124.951157,55638400
9/17/2020,121.322502,125.897499,120.347504,124.635002,124.441948,79251200
9/18/2020,125.9375,126.324997,119.887497,121.892502,121.70369,69846000
9/21/2020,119.25,125.224998,119.044998,125.172501,124.978607,72104400
9/22/2020,125.75,126.480003,121.555,126.377502,126.18174,64645200
9/23/2020,125.754997,127.269997,120.792503,121.237503,121.049706,64701200
9/24/2020,120.722504,125.695,120.139999,123.480003,123.288742,73124000
9/25/2020,124.474998,128.835007,122.457497,128.737503,128.538086,58801600
9/28/2020,130.402496,130.517502,127.5,130.350006,130.148071,57380800
9/29/2020,129.375,134.427505,129.332504,132.257507,132.052643,62146000
9/30/2020,131.574997,136.225006,131.502502,135.304993,135.095413,68918400
10/1/2020,137.580002,137.627502,134.607498,136.145004,135.934113,52500400
10/2/2020,132.25,135.195007,130.509995,130.622498,130.420166,55249600
10/5/2020,132.360001,136.442505,132.227493,136.425003,136.213684,47982000
10/6/2020,138.300003,141.419998,136.649994,137.365005,137.152222,78442000
10/7/2020,139.997498,141.192505,138.634995,139.639999,139.423706,41808400
10/8/2020,140.75,140.845001,137.580002,138.387497,138.173157,37890000
10/9/2020,137.669998,138.242493,136.607498,137.627502,137.414322,34689200
10/12/2020,139.895004,143.470001,139.125,142.259995,142.039642,43474400
10/13/2020,142.964996,143.485001,140.1875,142.482498,142.26178,34460400
10/14/2020,142.904999,143.427505,139.600006,140.952499,140.734177,27610000
10/15/2020,138.107498,140.057495,137.677505,139.699997,139.483597,26722400
10/16/2020,140.367493,141.214996,137.925003,138.115005,137.901093,24239200
10/19/2020,139.029999,139.835007,134.067505,134.977493,134.768417,29806800
10/20/2020,135.835007,137.997498,135.070007,136.455002,136.243637,22921200
10/21/2020,136.25,137.914993,134.774994,135.247498,135.038025,21959600
10/22/2020,135.225006,136.117493,132.317505,133.610001,133.403046,29048000
10/23/2020,134.5,135.932495,132.912506,135.902496,135.692001,23348400
10/26/2020,134.270004,136.927505,130.384995,131.412506,131.208954,33689600
10/27/2020,133.059998,134.419998,131.914993,133.967499,133.759979,25052000
10/28/2020,131.979996,132.600006,126.089996,126.269997,126.074417,37652000
10/29/2020,128.384995,131.927505,127.5,130.240005,130.038284,32008000
10/30/2020,128.5,129.365005,123,125.339996,125.145859,41682000
11/2/2020,126.577499,128.367493,123.949997,125.807503,125.612633,29965200
11/3/2020,127.084999,131.050003,126.027496,130.195007,129.993362,27290000
11/4/2020,133.892502,138.274994,133.369995,137.942505,137.728836,41022800
11/5/2020,141.625,143.389999,139.910004,141.600006,141.380676,31902800
11/6/2020,141.097504,145.887497,138.949997,145.619995,145.394424,38334800
11/9/2020,145.524994,146.914993,136.107498,136.307495,136.09639,58297600
11/10/2020,136.065002,136.065002,126.282501,127.699997,127.50219,64406800
11/11/2020,130.537506,134.350006,129.482498,134.179993,133.972168,40474400
11/12/2020,134.789993,137.660004,133.160004,134.567505,134.35907,36581200
11/13/2020,136.272507,136.6875,130.592499,132.970001,132.764023,34631200
11/16/2020,131.725006,136.494995,131.559998,135.152496,134.943161,41377600
11/17/2020,135.524994,135.962494,133.037506,134.222504,134.014603,31202800
11/18/2020,134.652496,136.057495,131.850006,134.287506,134.079514,51092400
11/19/2020,132.127502,134.875,131,134.402496,134.194321,56593600
11/20/2020,134.539993,134.945007,130.649994,130.877502,130.674774,34108800
11/23/2020,131.712494,133.824997,130.154999,131.399994,131.196472,36135600
11/24/2020,131.425003,131.619995,128.850006,129.577499,129.376801,34650000
11/25/2020,130.324997,132.695007,130.199997,132.347504,132.142487,25991600
11/27/2020,133.75,134.074997,131.705002,132.612503,132.407074,16727600
11/30/2020,132.649994,134.125,129.722504,134.014999,133.807419,28695200
12/1/2020,134.922501,135.287506,132.282501,133.899994,133.692581,29694800
12/2/2020,133.505005,136.735001,132.342499,135.445007,135.235199,28336000
12/3/2020,135.875,136.600006,133.289993,133.960007,133.792023,19952000
12/4/2020,134.485001,135.600006,133.887497,135.582504,135.412476,20224400
12/7/2020,136.012497,137.3125,135,136.067505,135.896881,22324400
12/8/2020,135.850006,135.987503,132.815002,133.5,133.332581,27192000
12/9/2020,133.005005,134.139999,128.682495,129.307495,129.145355,40130000
12/10/2020,128.690002,130.6875,128.494995,129.722504,129.55983,20776400
12/11/2020,129.672501,130.199997,128.229996,130.132507,129.969299,20926400
12/14/2020,130.880005,133.887497,130.774994,133.087494,132.920593,27015600
12/15/2020,134.397507,134.639999,131.867493,133.604996,133.437454,19301600
12/16/2020,134.225006,134.372498,132.125,132.425003,132.258957,22311600
12/17/2020,133.667496,133.794998,131.785004,133.412506,133.245224,23138400
12/18/2020,133.789993,134.050003,130.705002,132.720001,132.553589,34206400
12/21/2020,130.747498,133.699997,129.675003,133.322495,133.155319,30233200
12/22/2020,133.192505,133.372498,130.539993,132.782501,132.615997,18558000
12/23/2020,132.559998,132.75,130.050003,130.092499,129.929367,17914400
12/24/2020,130.372498,131.324997,129.387497,129.9375,129.774582,9788400
12/28/2020,130.625,130.625,127.6325,129,128.838226,21256400
12/29/2020,129.25,130.725006,128.422501,129.432495,129.270172,17037200
12/30/2020,129.902496,132.137497,128.967499,131.457504,131.292648,22539600
12/31/2020,131.365005,131.509995,129.149994,130.550003,130.386322,19242400
1/4/2021,131.042496,136.524994,129.625,131.134995,130.970566,56064000
1/5/2021,130.997498,134.434998,130.869995,134.047501,133.87941,32276000
1/6/2021,132.225006,132.449997,125.860001,126.144997,125.986816,58042400
1/7/2021,129.675003,133.777496,128.865005,133.440002,133.272675,46148000
1/8/2021,133.625,134.210007,130.419998,132.767502,132.601013,29252800
1/11/2021,134.1875,139.610001,133.625,136.214996,136.044189,51834400
1/12/2021,137.524994,137.544998,133.449997,134.847504,134.678406,29147600
1/13/2021,134.899994,136.25,133.850006,135.317505,135.147842,21002800
1/14/2021,135.75,135.997498,131.804993,132.002502,131.83699,28312000
1/15/2021,132.279999,133.252502,128.485001,128.595001,128.433746,27778000
1/19/2021,130.162506,130.940002,128.440002,130.252502,130.089172,22618800
1/20/2021,131.117493,134.304993,130.567505,133.657501,133.489914,25857200
1/21/2021,134.184998,139.992493,132.529999,138.675003,138.501114,33778000
1/22/2021,137.399994,138.417496,136.272507,137.125,136.953049,24682000
1/25/2021,137.817505,138.285004,132.365005,136.532501,136.361298,25111200
1/26/2021,135.804993,136.447495,133.875,134.352493,134.184021,16398000
1/27/2021,132.300003,132.327499,127.9375,129.177505,129.015518,37127200
1/28/2021,129.962494,133.397507,129.604996,130.509995,130.346329,22831600
1/29/2021,130.75,133.347504,129.115005,129.897507,129.734634,27155200
2/1/2021,130.532501,132.707504,129.027496,132.369995,132.203995,21720400
2/2/2021,133.987503,135.720001,132.854996,135.567505,135.397507,22044000
2/3/2021,136.360001,139.317505,135.164993,135.304993,135.13533,24540800
2/4/2021,135.309998,136.735001,133.377502,136.642502,136.471146,20134000
2/5/2021,137.25,137.372498,135.457504,135.910004,135.739578,16915200
2/8/2021,137.272507,144.737503,137.272507,144.387497,144.206436,43462400
2/9/2021,143.407501,145.832504,142.225006,142.632507,142.453644,28756000
2/10/2021,144.632507,149.050003,143.414993,147.642502,147.457352,48535200
2/11/2021,149.802505,152.722504,149.25,152.507507,152.316269,45082800
2/12/2021,150.5,152.912506,147.75,149.612503,149.424896,37475600
2/16/2021,150.642502,153.725006,149.5,153.302505,153.11026,32196000
2/17/2021,151.710007,152.235001,147.800003,149.059998,148.873062,27475600
2/18/2021,147.289993,148.732498,145.75,148.289993,148.10405,23386800
2/19/2021,150.244995,151.770004,148.467499,149.264999,149.07782,27172400
2/22/2021,147.747498,151.332504,143.25,143.557495,143.377487,32588400
2/23/2021,140.752502,142.387497,133.895004,141.419998,141.242676,39178000
2/24/2021,141.227493,145.067505,137.559998,144.990005,144.808197,44832000
2/25/2021,140.455002,143.747498,132.162506,133.074997,132.908142,82443600
2/26/2021,137.524994,138.544998,133.610001,137.145004,136.973022,50093200
3/1/2021,138.75,139.25,135.532501,138.417496,138.243942,35318400
3/2/2021,139,139.205002,133.960007,134.0625,133.894394,26411600
3/3/2021,134.262497,134.514999,127.987503,128.047501,127.886932,37759200
3/4/2021,128.007507,129.75,120.837502,123.702499,123.547371,57334400
3/5/2021,125.5,125.5,116.792503,124.614998,124.458733,54284000
3/8/2021,124.5,124.712502,115.665001,115.932503,115.787132,54311200
3/9/2021,121.302498,126.167503,120.592499,125.202499,125.088661,52182400
3/10/2021,128.404999,129.800003,124.574997,124.682503,124.569138,38437600
3/11/2021,129.5,130.462494,127.345001,129.934998,129.816849,29991600
3/12/2021,126.482498,128.887497,125.900002,128.559998,128.4431,24396400
3/15/2021,128.647507,132.067505,127.672501,131.912506,131.792572,22198800
3/16/2021,133.565002,135.125,131.167496,132.912506,132.791672,27212800
3/17/2021,130.397507,134.532501,129.895004,133.412506,133.291199,24386400
3/18/2021,131.365005,131.839996,127.169998,127.224998,127.109322,29389600
3/19/2021,127.5,129.214996,126.125,128.457504,128.340714,29920800
3/22/2021,129.127502,133.945007,129.067505,131.862503,131.742599,29780400
3/23/2021,132.542496,133.445007,130.212494,130.707504,130.588654,22204800
3/24/2021,131.512497,131.592499,126.3675,126.43,126.315041,24584000
3/25/2021,124.995003,127.147499,122.720001,125.352501,125.238525,29514400
3/26/2021,125.544998,128.5625,123.735001,128.392502,128.275757,36396800
3/29/2021,128.202499,130.625,127,129.482498,129.364746,27352000
3/30/2021,128.419998,129.752502,127.050003,128.717499,128.600464,20020400
3/31/2021,130.154999,134.705002,129.824997,133.482498,133.36113,31477600
4/1/2021,135.722504,138.699997,135.112503,138.117493,137.991913,30827600
4/5/2021,138.675003,140.139999,137.330002,139.875,139.747818,25567200
4/6/2021,139.997498,140.542496,137.735001,138.615005,138.488968,19174400
4/7/2021,138.807495,142.434998,137.115005,141.434998,141.306396,25128400
4/8/2021,142.527496,144.714996,142.490005,143.169998,143.039825,24441600
4/9/2021,142.139999,144.080002,141.75,144,143.869064,19517200
4/12/2021,142.897507,153.524994,141.392502,152.089996,151.951706,86932400
4/13/2021,152.315002,157,151.257507,156.794998,156.65242,67621200
4/14/2021,156.25,157.205002,152.274994,152.770004,152.631104,38550000
4/15/2021,156.625,162.142502,156.315002,161.372498,161.225784,59848000
4/16/2021,160.529999,161.657501,158.652496,159.125,158.980316,33520800
4/19/2021,155.365005,158.074997,152.330002,153.617493,153.477829,40442000
4/20/2021,153.232498,154.970001,149.630005,151.712494,151.574554,33413200
4/21/2021,151.1875,153.625,151.022507,153.604996,153.465332,21677600
4/22/2021,153.75,154.384995,147.835007,148.502502,148.367493,27778800
4/23/2021,149.342499,153.350006,149.002502,152.652496,152.513702,22750000
4/26/2021,151.850006,154.789993,151.25,154.779999,154.639252,19779600
4/27/2021,155.785004,156.705002,153.544998,153.817505,153.677643,16457200
4/28/2021,153.645004,155.322495,152.154999,152.767502,152.628601,20941600
4/29/2021,154,154.365005,150.714996,153.247498,153.108154,17319600
4/30/2021,151.744995,153.649994,149.970001,150.095001,149.958527,20191200
5/3/2021,151.25,152.467499,147.875,148.367493,148.23259,20391200
5/4/2021,146.372498,146.375,140.102493,143.512497,143.382019,40532400
5/5/2021,147.089996,148.134995,143.875,144.585007,144.453537,29202400
5/6/2021,144.952499,145.712494,142.179993,145.229996,145.097931,19338000
5/7/2021,148.082504,149.707504,146.717499,148.122498,147.987808,22932800
5/10/2021,147.872498,148.059998,142.5,142.657501,142.527786,26890400
5/11/2021,138.25,143.547501,137.5,143.0625,142.932419,28558400
5/12/2021,140.095001,142.602493,137.092499,137.585007,137.4599,30340800
5/13/2021,140.337494,140.807495,134.589996,136.652496,136.528244,28540400
5/14/2021,138.899994,143.279999,137.485001,142.429993,142.300491,25861600
5/17/2021,141.570007,141.692505,138.535004,141.654999,141.526199,21698000
5/18/2021,142.669998,144.042496,140.039993,140.157501,140.030075,18625600
5/19/2021,135.664993,140.794998,135.432495,140.657501,140.529602,34400000
5/20/2021,143.024994,146.837494,142.705002,146.125,145.992126,32159200
5/21/2021,151.637497,152.220001,148.695007,149.917496,149.781158,67299200
5/24/2021,152.125,157.449997,151.759995,156.119995,155.978043,55481600
5/25/2021,157.660004,158.184998,154.824997,156.477493,156.335236,43540800
5/26/2021,157.342499,157.9375,155.862503,157,156.857254,37044000
5/27/2021,156.997498,157.5,154.600006,154.880005,154.739197,58147600
5/28/2021,155.009995,162.774994,155.009995,162.445007,162.297302,64453600
6/1/2021,162.699997,163.882507,159.032501,162.645004,162.497101,47280400
6/2/2021,162.522507,169.1875,162.354996,167.782501,167.629944,59416800
6/3/2021,167.007507,172.589996,165.830002,169.697495,169.543198,58000800
6/4/2021,171.125,176.610001,170.955002,175.782501,175.622681,61712000
6/7/2021,175.712494,178.125,171.927505,176.190002,176.0298,57575600
6/8/2021,175.272507,176.214996,172.509995,174.570007,174.411301,32384800
6/9/2021,175.157501,175.75,172.557495,173.582504,173.464432,38165600
6/10/2021,173.5,174.919998,171.759995,174.25,174.131454,28777200
6/11/2021,174.794998,179.392502,174.4375,178.252502,178.131241,41630800
6/14/2021,179.059998,180.395004,176.627502,180.1875,180.064926,32137600
6/15/2021,179.149994,180.162506,177.279999,177.884995,177.763977,24303200
6/16/2021,177.907501,179.547501,175.845001,178.102493,177.981339,30712400
6/17/2021,177.744995,188.350006,177.5625,186.572495,186.445572,80965600
6/18/2021,187.839996,193.75,185.839996,186.387497,186.260696,96885600
6/21/2021,184.352493,185.365005,178.227493,184.272507,184.147156,67238400
6/22/2021,184.714996,189.637497,183.860001,188.867493,188.739014,58014400
6/23/2021,190.077499,191.527496,189.077499,190.572495,190.442856,33235600
6/24/2021,192.277496,194.199997,190.882507,192.054993,191.924347,32092400
6/25/2021,192.804993,193.455002,188.945007,190.309998,190.180527,27836400
6/28/2021,193.612503,200.787506,193.190002,199.850006,199.714066,49543600
6/29/2021,198.824997,200.987503,196.570007,200.267502,200.131271,36763200
6/30/2021,199.992493,201.625,198.637497,200.024994,199.888916,32656800
7/1/2021,201.25,204.559998,200.190002,202.119995,201.982498,48013600
7/2/2021,204.402496,205.052505,202.877502,204.869995,204.730637,34276400
7/6/2021,207.375,208.419998,203.502502,206.985001,206.844193,44670800
7/7/2021,208.535004,208.75,203.320007,203.717499,203.578918,41842800
7/8/2021,198.565002,201.330002,197.007507,199.027496,198.89209,50330000
7/9/2021,199.625,200.802505,197.542496,200.502502,200.366119,29662400
7/12/2021,202.399994,205.327499,201.877502,205.125,204.985474,32198400
7/13/2021,204.005005,204.612503,201.139999,202.5,202.362244,29070800
7/14/2021,203.577499,204.177505,197.527496,198.414993,198.280014,38010000
7/15/2021,198.117493,198.470001,188.585007,189.662506,189.533493,55056400
7/16/2021,190.304993,191.570007,180.729996,181.610001,181.48645,68822400
7/19/2021,179.152496,190.419998,178.654999,187.797501,187.669754,74906000
7/20/2021,187.300003,188.380005,181.639999,186.119995,185.993378,43468700
7/21/2021,188.820007,195.270004,187.419998,194.100006,193.967957,37101700
7/22/2021,196.419998,198.869995,192.759995,195.940002,195.806717,32382600
7/23/2021,196.559998,197,192.5,195.580002,195.44696,19567200
7/26/2021,193.110001,194.419998,189.139999,192.940002,192.808731,20394300
7/27/2021,192.649994,196.220001,187.410004,192.080002,191.949326,24886300
7/28/2021,193.190002,196.460007,189.949997,195.029999,194.897339,20219100
7/29/2021,195.190002,198.529999,193.279999,196.619995,196.486252,19078100
7/30/2021,194.179993,196.300003,192.630005,194.990005,194.857361,18349700
8/2/2021,197,199.610001,193.610001,197.5,197.365646,21744400
8/3/2021,197.399994,202.220001,192.199997,198.149994,198.015182,30181100
8/4/2021,199.899994,203.179993,198.279999,202.740005,202.602097,23130900
8/5/2021,205,207.330002,203.419998,206.369995,206.229599,21143500
8/6/2021,205.240005,205.699997,202.100006,203.660004,203.521454,17849700
8/9/2021,204.460007,205.080002,201.429993,202.949997,202.811935,14644300
8/10/2021,203.220001,204.300003,198.350006,199.360001,199.22438,17923800
8/11/2021,200.429993,200.490005,194.300003,196.990005,196.856003,18592500
8/12/2021,198.699997,200.289993,196.199997,199.050003,198.914597,15165200
8/13/2021,199.050003,202.139999,198.509995,201.880005,201.742676,18306300
8/16/2021,201.350006,202.869995,194.529999,199.5,199.364304,21087600
8/17/2021,196.850006,197.699997,192.669998,194.580002,194.447632,20458500
8/18/2021,195,196.339996,190,190.399994,190.270477,28591300
8/19/2021,194.940002,204.949997,187.619995,197.979996,197.845322,76655500
8/20/2021,199.910004,208.649994,199.330002,208.160004,208.018402,67574100
8/23/2021,209.710007,219.970001,209.5,219.580002,219.430634,57580700
8/24/2021,217.529999,219.589996,215.350006,217.929993,217.781738,29729900
8/25/2021,217.369995,224.699997,217.220001,222.130005,221.978882,34770100
8/26/2021,222,223.399994,217.899994,220.679993,220.529877,23794000
8/27/2021,221.839996,227.220001,221.669998,226.360001,226.206009,30472200
8/30/2021,228.300003,230.429993,225.509995,226.880005,226.725647,26258000
8/31/2021,226.949997,226.949997,221.199997,223.850006,223.737167,25985000
9/1/2021,224.850006,226.970001,223.570007,224.410004,224.296906,20176700
9/2/2021,225.179993,225.929993,222.949997,223.960007,223.847122,18783400
9/3/2021,223.25,229.860001,222,228.429993,228.314865,28053200
9/7/2021,228.330002,228.990005,225.220001,226.619995,226.505768,19810700
9/8/2021,225.130005,226.100006,219.770004,223.389999,223.277405,25443400
9/9/2021,223.119995,225.380005,221.309998,221.770004,221.658218,19685600
9/10/2021,223.479996,226.259995,222.699997,224.779999,224.666687,24837600
9/13/2021,226.839996,229.639999,218.580002,221.520004,221.408356,29750000
9/14/2021,222.75,224.100006,220.860001,222.419998,222.307892,19975500
9/15/2021,223.089996,223.669998,219.660004,223.410004,223.297394,16653800
9/16/2021,221.830002,222.770004,219.270004,222.419998,222.307892,15603300
9/17/2021,223,223.210007,218.300003,219,218.889618,29450300
9/20/2021,211.460007,214.330002,206.619995,211.130005,211.02359,34944000
9/21/2021,214.169998,214.25,209.5,212.460007,212.352921,20468800
9/22/2021,213.660004,219.600006,211.960007,219.410004,219.299408,26872600
9/23/2021,221.399994,225.350006,218.899994,224.820007,224.706696,24855500
9/24/2021,220.699997,221.490005,218.610001,220.809998,220.6987,21765500
9/27/2021,217.100006,217.990005,213.25,216.600006,216.490829,24521500
9/28/2021,212.139999,214.190002,206.509995,206.990005,206.885681,34306900
9/29/2021,209.399994,210.169998,204.669998,205.169998,205.066574,21839400
9/30/2021,207.679993,210.660004,206.880005,207.160004,207.055588,22100900
10/1/2021,207.5,208.589996,202.029999,207.419998,207.315445,24097800
10/4/2021,205.039993,205.419998,195.550003,197.320007,197.220551,34563500
10/5/2021,199.5,206.479996,198.539993,204.509995,204.406906,27928200
10/6/2021,201.199997,207.199997,200.800003,207,206.89566,29720200
10/7/2021,210.919998,213.220001,209.720001,210.75,210.643768,25691900
10/8/2021,211.009995,212.059998,207.75,208.309998,208.205002,15125800
10/11/2021,205.75,210.630005,205.110001,206.949997,206.845673,16338800
10/12/2021,208.279999,210.570007,205.279999,206.710007,206.60582,16213400
10/13/2021,209.179993,209.899994,207.130005,209.389999,209.284454,18065200
10/14/2021,212.880005,217.550003,211.220001,217.460007,217.350403,24358900
10/15/2021,218.100006,219.309998,216.619995,218.619995,218.509796,22699400
10/18/2021,217.490005,222.910004,216.440002,222.220001,222.107986,18949400
10/19/2021,222.759995,223.789993,220.369995,222.899994,222.787628,16147300
10/20/2021,223.050003,224.330002,219.820007,221.029999,220.918579,14627600
10/21/2021,220.970001,227.110001,220.830002,226.919998,226.805618,18759000
10/22/2021,228.229996,231.300003,225.610001,227.259995,227.145447,24938400
10/25/2021,229.729996,233.550003,227.699997,231.660004,231.543243,23023500
10/26/2021,239.889999,252.589996,239.240005,247.169998,247.045395,48589800
10/27/2021,244.740005,250.899994,242.820007,244.509995,244.386749,24599000
10/28/2021,248.779999,249.5,245.229996,249.410004,249.284286,23420400
10/29/2021,250.009995,257.089996,250,255.669998,255.541138,29250300
11/1/2021,256.48999,258.940002,252.270004,258.269989,258.139801,26574000
11/2/2021,258.220001,266.779999,258,264.01001,263.876953,29411200
11/3/2021,266.700012,267.839996,262.350006,265.980011,265.845947,23991000
11/4/2021,272.290009,313.649994,271.179993,298.01001,297.859802,115363100
11/5/2021,301.869995,314,294.100006,297.519989,297.370026,85126000
11/8/2021,301.48999,311,299.070007,308.040009,307.884735,50310100
11/9/2021,322.820007,323.100006,299.640015,306.570007,306.415466,64674600
11/10/2021,293.559998,308.5,287.779999,294.589996,294.441498,63620600
11/11/2021,304.679993,305.899994,297.769989,303.899994,303.746796,33217200
11/12/2021,300.100006,306.799988,296.299988,303.899994,303.746796,41305400
11/15/2021,305.519989,306.440002,292.470001,300.25,300.098694,38490900
11/16/2021,297.589996,303.899994,297.059998,302.029999,301.877777,26448400
11/17/2021,304.179993,305.089996,288,292.609985,292.462463,42850800
11/18/2021,323.670013,327.600006,313.209991,316.75,316.590332,78171100
11/19/2021,322.429993,330.880005,319.049988,329.850006,329.683746,53386700
11/22/2021,335.170013,346.470001,319,319.559998,319.398926,75433500
11/23/2021,315.350006,323.600006,308.799988,317.459991,317.299988,53216300
11/24/2021,314.609985,328.549988,309.279999,326.73999,326.575287,43516200
11/26/2021,326,327.100006,313.5,315.029999,314.871185,28306900
11/29/2021,323.660004,334.119995,320.359985,333.76001,333.591766,45496400
11/30/2021,331.690002,333.529999,318.640015,326.76001,326.595306,62206600
12/1/2021,332.190002,332.890015,313.799988,314.350006,314.230042,48436800
12/2/2021,312.140015,324.779999,310.25,321.26001,321.13739,47289000
12/3/2021,320,321.290009,301.299988,306.929993,306.812836,54432500
12/6/2021,298.799988,302.410004,280.380005,300.369995,300.255371,65893800
12/7/2021,309.570007,324.48999,306.51001,324.269989,324.14621,59305300
12/8/2021,319.98999,322.899994,314.209991,318.26001,318.13855,47555100
12/9/2021,317.339996,322.049988,304.279999,304.899994,304.7836,48850700
12/10/2021,311.5,313.049988,298.609985,301.980011,301.864777,48882500
12/13/2021,302.48999,302.940002,281.160004,281.609985,281.502502,59834400
12/14/2021,276.98999,286.779999,272.5,283.369995,283.261841,66703500
12/15/2021,284,305,278.380005,304.589996,304.473724,69829700
12/16/2021,311.519989,311.600006,280.929993,283.869995,283.761658,70736600
12/17/2021,279.850006,289.220001,277.600006,278.01001,277.9039,71375800
12/20/2021,273.049988,281.440002,271.450012,277.190002,277.084198,46184700
12/21/2021,283.73999,291.200012,274.01001,290.75,290.639008,52438500
12/22/2021,288.910004,295.549988,284.48999,294,293.887787,39518400
12/23/2021,297.549988,300.589996,294.309998,296.399994,296.286865,34302200
12/27/2021,296.600006,310.869995,296.399994,309.450012,309.331909,40368600
12/28/2021,313.119995,313.299988,300.119995,303.220001,303.104279,42059100
12/29/2021,302.730011,305.480011,293.660004,300.01001,299.895508,34313900
12/30/2021,298.269989,304.570007,295.399994,295.859985,295.74707,30886400
12/31/2021,296.73999,300.299988,293.309998,294.109985,293.997742,26653000
1/3/2022,298.149994,307.109985,297.850006,301.209991,301.095032,39154700
1/4/2022,302.769989,304.679993,283.48999,292.899994,292.788177,52715400
1/5/2022,289.48999,294.160004,275.329987,276.040009,275.934631,49806400
1/6/2022,276.399994,284.380005,270.649994,281.779999,281.672424,45418600
1/7/2022,281.410004,284.220001,270.570007,272.470001,272.365997,40993900
1/10/2022,265.809998,274.690002,256.440002,274,273.895416,59468100
1/11/2022,273.230011,280.649994,268.390015,278.170013,278.063843,40408900
1/12/2022,280.670013,285.950012,276.079987,279.98999,279.883118,38341300
1/13/2022,283.790009,284.799988,264.980011,265.75,265.64856,54017100
1/14/2022,263,271.970001,262.100006,269.420013,269.317169,39583200
1/18/2022,262.600006,266.380005,257.700012,259.029999,258.931122,42427000
1/19/2022,260.790009,265.429993,250.520004,250.669998,250.574326,48831500
1/20/2022,253.039993,255.789993,240.779999,241.5,241.407822,43518100
1/21/2022,235.070007,248.229996,232.630005,233.740005,233.650787,71895800
1/24/2022,223.300003,233.800003,208.880005,233.720001,233.630798,91398200
1/25/2022,225.460007,229.429993,220,223.240005,223.1548,66461600
1/26/2022,232.399994,240.570007,223,227.720001,227.633087,75595900
1/27/2022,235.679993,239.949997,216.75,219.440002,219.356247,57335300
1/28/2022,220.119995,228.580002,212.960007,228.399994,228.31282,54377400
1/31/2022,231.820007,245.089996,230.520004,244.860001,244.766541,56468000
2/1/2022,251.039993,251.449997,238.899994,246.380005,246.285965,51892500
2/2/2022,257.940002,258.170013,245.529999,252.419998,252.323669,54341900
2/3/2022,244.580002,250.770004,237.800003,239.479996,239.388596,41017800
2/4/2022,239.720001,246.350006,236.320007,243.190002,243.097183,35482900
2/7/2022,243.720001,251.820007,242.020004,247.279999,247.185623,37686800
2/8/2022,243.589996,252.300003,239.800003,251.080002,250.984177,41035900
2/9/2022,256.220001,267.25,253.529999,267.049988,266.948059,52428200
2/10/2022,259.950012,269.25,256,258.23999,258.141418,51320000
2/11/2022,259.160004,261.519989,237.729996,239.490005,239.398605,60547200
2/14/2022,239.339996,248.75,237.550003,242.669998,242.577377,44042400
2/15/2022,249.490005,265.450012,247.839996,264.950012,264.848877,69986900
2/16/2022,262.589996,265.820007,255.520004,265.109985,265.008789,73267600
2/17/2022,256.299988,257.850006,241.649994,245.070007,244.976471,81059500
2/18/2022,246.679993,249.860001,231,236.419998,236.329758,76125500
2/22/2022,230.350006,240.639999,230,233.899994,233.810715,63342200
2/23/2022,238.020004,241.550003,223.009995,223.869995,223.784546,56651100
2/24/2022,210.149994,238,208.899994,237.479996,237.389359,73580100
2/25/2022,237.210007,242.169998,233.809998,241.570007,241.477814,52886600
2/28/2022,239.919998,246.649994,237.070007,243.850006,243.756927,47731900
